question_id,question,expected,response,correct,gold_position
item_0083,Which animated film series became the first to gross $5 billion with a 2024 release?,Despicable Me,Despicable Me 4,True,15
item_0083,Which animated film series became the first to gross $5 billion with a 2024 release?,Despicable Me,Despicable Me,True,20
item_0083,Which animated film series became the first to gross $5 billion with a 2024 release?,Despicable Me,Despicable Me film series,True,25
item_0083,Which animated film series became the first to gross $5 billion with a 2024 release?,Despicable Me,The Despicable Me film franchise.,True,30
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,1
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,5
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,10
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,15
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,20
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,25
item_0084,Deadpool & Wolverine surpassed which 1990 film's record to become the highest-grossing R-rated Disney film?,Pretty Woman,Pretty Woman,True,30
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,1
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,5
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,10
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,15
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,20
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,25
item_0085,In which film did Blue Ivy Carter make her film debut in 2024?,Mufasa: The Lion King,Mufasa: The Lion King,True,30
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,"Dahomey, directed by Mati Diop, France",True,1
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,"Dahomey, directed by Mati Diop, France.",True,5
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,I don't know.,False,10
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,I don't know.,False,15
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,I don't know.,False,20
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,I don't know.,False,25
item_0086,What film won the Golden Bear at the 74th Berlin International Film Festival?,Dahomey,I don't know.,False,30
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,Enlight Pictures,True,1
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,I don't know.,False,5
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,I don't know.,False,10
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,I don't know.,False,15
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,I don't know.,False,20
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,I don't know.,False,25
item_0087,Which studio became the first non-Hollywood studio to hold the distinction of producing the highest-grossing animated film?,Enlight Pictures,I don't know.,False,30
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,Jafar Panahi,True,1
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,Jafar Panahi,True,5
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,Jafar Panahi,True,10
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,I don't know.,False,15
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,I don't know.,False,20
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,I don't know.,False,25
item_0088,Who directed the Palme d'Or winner at the 78th Cannes Film Festival?,Jafar Panahi,I don't know.,False,30
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,"Hamnet, directed by Chloé Zhao, United Kingdom & United States",True,1
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,I don't know.,False,5
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,Hamnet,True,10
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,I don't know.,False,15
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,I don't know.,False,20
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,I don't know.,False,25
item_0089,Which film won the People's Choice Award at the 50th Toronto International Film Festival?,Hamnet,Hamnet,True,30
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,1
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,5
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,10
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,15
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,20
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,25
item_0090,Which film surpassed Frozen 2 to become Walt Disney Animation Studios' highest-grossing film?,Zootopia 2,Zootopia 2,True,30
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,$560.3 million,True,1
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,$560.3 million,True,5
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,I don't know.,False,10
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,I don't know.,False,15
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,I don't know.,False,20
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,$560.3 million,True,25
item_0091,What was the worldwide opening weekend gross of Zootopia 2?,$560.3 million,$560.3 million,True,30
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,1
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,5
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,10
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,15
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,20
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,25
item_0092,Which horror film surpassed It's record for the largest opening weekend for a horror film?,The Conjuring: Last Rites,The Conjuring: Last Rites,True,30
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,Jim Jarmusch,True,1
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,Jim Jarmusch,True,5
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,I don't know.,False,10
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,I don't know.,False,15
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,I don't know.,False,20
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,I don't know.,False,25
item_0093,Who directed the Golden Lion winner at the 82nd Venice International Film Festival?,Jim Jarmusch,Jim Jarmusch,True,30
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,1
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,5
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,10
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,15
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,20
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,25
item_0094,Which country tied with the United States on gold medals at the 2024 Summer Olympics?,China,China,True,30
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,1
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,5
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,10
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,15
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,20
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,25
item_0095,Who was the first torchbearer of the 2024 Olympic torch relay?,Stefanos Douskos,Stefanos Douskos,True,30
item_0096,Which luxury jewellery firm designed the 2024 Paris Olympic medals?,Chaumet,Chaumet,True,1
